timestamp,session_id,cfg,frame,sub_frame,point_index,tlv_type,point_format,x_m,y_m,z_m,range_m,azimuth_rad,elevation_rad,doppler_mps,snr_db,noise_db,raw_range,raw_azimuth,raw_elevation,raw_doppler,raw_snr,raw_noise,range_unit,azimuth_unit,elevation_unit,doppler_unit,snr_unit
1783488772.925,aop6m_test_02,vital_signs_AOP_6m.cfg,567,0,79,1020,compressed_spherical,0.060489,0.352386,-0.126475,0.379250,0.170000,-0.340000,-0.631680,21.000000,,1517,17,-34,-2256,525,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488772.925,aop6m_test_02,vital_signs_AOP_6m.cfg,567,0,80,1020,compressed_spherical,0.196143,0.247576,-0.009479,0.316000,0.670000,-0.030000,-7.580160,11.760000,,1264,67,-3,-27072,294,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488772.925,aop6m_test_02,vital_signs_AOP_6m.cfg,567,0,81,1020,compressed_spherical,0.000832,0.027714,-0.003907,0.028000,0.030000,-0.140000,0.000000,0.000000,,112,3,-14,0,0,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,0,1020,compressed_spherical,-0.092714,0.768903,-0.273960,0.821500,-0.120000,-0.340000,-0.947520,11.880000,,3286,-12,-34,-3384,297,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,1,1020,compressed_spherical,-0.069378,0.691465,-0.020854,0.695250,-0.100000,-0.030000,-0.631680,7.240000,,2781,-10,-3,-2256,181,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,2,1020,compressed_spherical,-0.062376,0.691190,-0.041690,0.695250,-0.090000,-0.060000,-0.631680,9.000000,,2781,-9,-6,-2256,225,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,3,1020,compressed_spherical,-0.083271,0.829935,-0.295053,0.884750,-0.100000,-0.340000,-0.789600,32.759999,,3539,-10,-34,-2820,819,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,4,1020,compressed_spherical,-0.089224,0.889267,-0.316146,0.948000,-0.100000,-0.340000,-0.789600,26.359999,,3792,-10,-34,-2820,659,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,5,1020,compressed_spherical,-0.055461,0.691779,-0.041690,0.695250,-0.080000,-0.060000,-0.631680,11.360000,,2781,-8,-6,-2256,284,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,6,1020,compressed_spherical,-0.048540,0.692299,-0.041690,0.695250,-0.070000,-0.060000,-0.631680,15.000000,,2781,-7,-6,-2256,375,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,7,1020,compressed_spherical,-0.041615,0.692750,-0.041690,0.695250,-0.060000,-0.060000,-0.631680,20.120000,,2781,-6,-6,-2256,503,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,8,1020,compressed_spherical,-0.034607,0.691571,-0.062488,0.695250,-0.050000,-0.090000,-0.631680,27.239999,,2781,-5,-9,-2256,681,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,9,1020,compressed_spherical,-0.027690,0.691882,-0.062488,0.695250,-0.040000,-0.090000,-0.631680,36.119999,,2781,-4,-9,-2256,903,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,10,1020,compressed_spherical,-0.020770,0.692125,-0.062488,0.695250,-0.030000,-0.090000,-0.631680,43.639999,,2781,-3,-9,-2256,1091,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,11,1020,compressed_spherical,-0.065394,2.179133,0.374231,2.212000,-0.030000,0.170000,8.875160,9.240000,,8848,-3,17,31697,231,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,12,1020,compressed_spherical,-0.067964,2.264773,0.204474,2.275000,-0.030000,0.090000,8.875160,8.360000,,9100,-3,9,31697,209,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,13,1020,compressed_spherical,-0.013848,0.692298,-0.062488,0.695250,-0.020000,-0.090000,-0.631680,44.879999,,2781,-2,-9,-2256,1122,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,14,1020,compressed_spherical,-0.006924,0.692402,-0.062488,0.695250,-0.010000,-0.090000,-0.631680,38.999999,,2781,-1,-9,-2256,975,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,15,1020,compressed_spherical,0.000000,0.691048,-0.076323,0.695250,0.000000,-0.110000,-0.631680,30.639999,,2781,0,-11,-2256,766,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,16,1020,compressed_spherical,0.006910,0.691013,-0.076323,0.695250,0.010000,-0.110000,-0.631680,23.359999,,2781,1,-11,-2256,584,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,17,1020,compressed_spherical,0.042897,4.289555,-1.517450,4.550250,0.010000,-0.340000,-1.105440,7.240000,,18201,1,-34,-3948,181,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,18,1020,compressed_spherical,0.013820,0.690910,-0.076323,0.695250,0.020000,-0.110000,-0.631680,17.880000,,2781,2,-11,-2256,447,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,19,1020,compressed_spherical,0.020728,0.690737,-0.076323,0.695250,0.030000,-0.110000,-0.631680,14.000000,,2781,3,-11,-2256,350,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,20,1020,compressed_spherical,0.169160,4.226757,-1.496357,4.487000,0.040000,-0.340000,-0.789600,5.360000,,17948,4,-34,-2820,134,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,21,1020,compressed_spherical,0.056263,0.292549,-0.105382,0.316000,0.190000,-0.340000,-0.473760,12.240000,,1264,19,-34,-1692,306,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,22,1020,compressed_spherical,0.067525,0.351106,-0.126475,0.379250,0.190000,-0.340000,0.315840,42.639999,,1517,19,-34,1128,1066,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,23,1020,compressed_spherical,0.059186,0.291972,-0.105382,0.316000,0.200000,-0.340000,0.473760,15.640000,,1264,20,-34,1692,391,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,24,1020,compressed_spherical,0.071032,0.350413,-0.126475,0.379250,0.200000,-0.340000,0.315840,52.359999,,1517,20,-34,1128,1309,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,25,1020,compressed_spherical,0.062102,0.291366,-0.105382,0.316000,0.210000,-0.340000,0.473760,19.880000,,1264,21,-34,1692,497,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,26,1020,compressed_spherical,0.074533,0.349685,-0.126475,0.379250,0.210000,-0.340000,0.315840,63.119999,,1517,21,-34,1128,1578,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,27,1020,compressed_spherical,0.065013,0.290730,-0.105382,0.316000,0.220000,-0.340000,0.473760,24.759999,,1264,22,-34,1692,619,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,28,1020,compressed_spherical,0.078026,0.348922,-0.126475,0.379250,0.220000,-0.340000,0.315840,74.359998,,1517,22,-34,1128,1859,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,29,1020,compressed_spherical,0.067917,0.290065,-0.105382,0.316000,0.230000,-0.340000,0.473760,29.999999,,1264,23,-34,1692,750,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,30,1020,compressed_spherical,0.081511,0.348124,-0.126475,0.379250,0.230000,-0.340000,0.315840,84.879998,,1517,23,-34,1128,2122,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,31,1020,compressed_spherical,0.070814,0.289372,-0.105382,0.316000,0.240000,-0.340000,0.473760,34.759999,,1264,24,-34,1692,869,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,32,1020,compressed_spherical,0.084988,0.347292,-0.126475,0.379250,0.240000,-0.340000,0.315840,93.239998,,1517,24,-34,1128,2331,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,33,1020,compressed_spherical,0.061257,0.230273,-0.084289,0.252750,0.260000,-0.340000,0.473760,10.000000,,1011,26,-34,1692,250,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,34,1020,compressed_spherical,0.076587,0.287898,-0.105382,0.316000,0.260000,-0.340000,0.473760,38.119999,,1264,26,-34,1692,953,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,35,1020,compressed_spherical,0.107246,0.403148,-0.147568,0.442500,0.260000,-0.340000,-0.631680,64.359999,,1770,26,-34,-2256,1609,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,36,1020,compressed_spherical,0.079462,0.287117,-0.105382,0.316000,0.270000,-0.340000,0.473760,39.359999,,1264,27,-34,1692,984,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,37,1020,compressed_spherical,0.082329,0.286308,-0.105382,0.316000,0.280000,-0.340000,0.473760,38.359999,,1264,28,-34,1692,959,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,38,1020,compressed_spherical,0.176767,0.442567,-0.168578,0.505500,0.380000,-0.340000,-0.631680,40.999999,,2022,38,-34,-2256,1025,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.102,aop6m_test_02,vital_signs_AOP_6m.cfg,569,0,39,1020,compressed_spherical,0.103743,0.226205,0.042719,0.252500,0.430000,0.170000,-0.789600,0.000000,,1010,43,17,-2820,0,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,0,1020,compressed_spherical,-1.911868,4.521994,-0.443056,4.929500,-0.400000,-0.090000,6.158880,11.360000,,19718,-40,-9,21996,284,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,1,1020,compressed_spherical,-1.606081,4.266920,1.510863,4.803000,-0.360000,0.320000,-1.263360,8.240000,,19212,-36,32,-4512,206,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,2,1020,compressed_spherical,-1.627231,4.323111,1.530760,4.866250,-0.360000,0.320000,-8.559320,15.000000,,19465,-36,32,-30569,375,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,3,1020,compressed_spherical,-0.038619,0.295397,-0.105382,0.316000,-0.130000,-0.340000,-0.947520,7.000000,,1264,-13,-34,-3384,175,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,4,1020,compressed_spherical,-0.046349,0.354523,-0.126475,0.379250,-0.130000,-0.340000,-0.947520,11.520000,,1517,-13,-34,-3384,288,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,5,1020,compressed_spherical,-0.035664,0.295768,-0.105382,0.316000,-0.120000,-0.340000,-0.947520,7.520000,,1264,-12,-34,-3384,188,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,6,1020,compressed_spherical,-0.042802,0.354969,-0.126475,0.379250,-0.120000,-0.340000,-0.947520,11.640000,,1517,-12,-34,-3384,291,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,7,1020,compressed_spherical,-0.032704,0.296110,-0.105382,0.316000,-0.110000,-0.340000,-0.947520,7.760000,,1264,-11,-34,-3384,194,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,8,1020,compressed_spherical,-0.039250,0.355379,-0.126475,0.379250,-0.110000,-0.340000,-0.947520,11.520000,,1517,-11,-34,-3384,288,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,9,1020,compressed_spherical,-0.045796,0.414648,-0.147568,0.442500,-0.110000,-0.340000,-0.947520,8.000000,,1770,-11,-34,-3384,200,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,10,1020,compressed_spherical,-0.029741,0.296422,-0.105382,0.316000,-0.100000,-0.340000,-0.947520,7.880000,,1264,-10,-34,-3384,197,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,11,1020,compressed_spherical,-0.035694,0.355754,-0.126475,0.379250,-0.100000,-0.340000,-0.947520,10.760000,,1517,-10,-34,-3384,269,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,12,1020,compressed_spherical,-0.055412,0.552269,0.124118,0.568750,-0.100000,0.220000,-0.789600,39.119999,,2275,-10,22,-2820,978,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,13,1020,compressed_spherical,-0.026776,0.296705,-0.105382,0.316000,-0.090000,-0.340000,-0.947520,7.640000,,1264,-9,-34,-3384,191,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,14,1020,compressed_spherical,-0.032135,0.356093,-0.126475,0.379250,-0.090000,-0.340000,-0.947520,9.520000,,1517,-9,-34,-3384,238,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,15,1020,compressed_spherical,-0.050099,0.555157,0.112993,0.568750,-0.090000,0.200000,-0.789600,44.879999,,2275,-9,20,-2820,1122,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,16,1020,compressed_spherical,-0.023807,0.296958,-0.105382,0.316000,-0.080000,-0.340000,-0.947520,7.120000,,1264,-8,-34,-3384,178,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,17,1020,compressed_spherical,-0.039141,0.488219,0.125063,0.505500,-0.080000,0.250000,0.473760,8.360000,,2022,-8,25,1692,209,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,18,1020,compressed_spherical,-0.044545,0.555630,0.112993,0.568750,-0.080000,0.200000,-0.789600,49.639999,,2275,-8,20,-2820,1241,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,19,1020,compressed_spherical,-0.020837,0.297181,-0.105382,0.316000,-0.070000,-0.340000,-0.947520,6.240000,,1264,-7,-34,-3384,156,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,20,1020,compressed_spherical,-0.038987,0.556048,0.112993,0.568750,-0.070000,0.200000,-0.789600,51.879999,,2275,-7,20,-2820,1297,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,21,1020,compressed_spherical,-0.028016,0.559851,0.096222,0.568750,-0.050000,0.170000,-0.789600,50.879999,,2275,-5,17,-2820,1272,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,22,1020,compressed_spherical,-0.040685,0.677272,0.151724,0.695250,-0.060000,0.220000,0.315840,83.239998,,2781,-6,22,1128,2081,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,23,1020,compressed_spherical,-0.022416,0.560103,0.096222,0.568750,-0.040000,0.170000,-0.789600,46.879999,,2275,-4,17,-2820,1172,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,24,1020,compressed_spherical,-0.032759,0.654631,-0.231857,0.695250,-0.050000,-0.340000,-0.947520,102.759998,,2781,-5,-34,-3384,2569,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,25,1020,compressed_spherical,-0.016814,0.560299,0.096222,0.568750,-0.030000,0.170000,-0.789600,40.999999,,2275,-3,17,-2820,1025,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,26,1020,compressed_spherical,-0.026211,0.654926,-0.231857,0.695250,-0.040000,-0.340000,-0.947520,128.119997,,2781,-4,-34,-3384,3203,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,27,1020,compressed_spherical,-0.028586,0.714272,-0.252867,0.758250,-0.040000,-0.340000,-0.947520,61.239999,,3033,-4,-34,-3384,1531,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,28,1020,compressed_spherical,-0.011210,0.560439,0.096222,0.568750,-0.020000,0.170000,-0.789600,34.639999,,2275,-2,17,-2820,866,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,29,1020,compressed_spherical,-0.012497,0.624778,0.094445,0.632000,-0.020000,0.150000,-0.947520,134.239997,,2528,-2,15,-3384,3356,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,30,1020,compressed_spherical,-0.013108,0.655319,-0.231857,0.695250,-0.020000,-0.340000,-0.947520,160.879996,,2781,-2,-34,-3384,4022,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,31,1020,compressed_spherical,-0.014296,0.714701,-0.252867,0.758250,-0.020000,-0.340000,-0.947520,69.759998,,3033,-2,-34,-3384,1744,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,32,1020,compressed_spherical,-0.006554,0.655417,-0.231857,0.695250,-0.010000,-0.340000,-0.947520,201.999995,,2781,-1,-34,-3384,5050,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,33,1020,compressed_spherical,-0.007148,0.714808,-0.252867,0.758250,-0.010000,-0.340000,-0.947520,77.999998,,3033,-1,-34,-3384,1950,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,34,1020,compressed_spherical,0.000000,0.655450,-0.231857,0.695250,0.000000,-0.340000,-0.947520,249.759994,,2781,0,-34,-3384,6244,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,35,1020,compressed_spherical,0.000000,0.714844,-0.252867,0.758250,0.000000,-0.340000,-0.947520,85.359998,,3033,0,-34,-3384,2134,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,36,1020,compressed_spherical,0.006554,0.655417,-0.231857,0.695250,0.010000,-0.340000,-0.947520,297.519993,,2781,1,-34,-3384,7438,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,37,1020,compressed_spherical,0.013108,0.655319,-0.231857,0.695250,0.020000,-0.340000,-0.947520,331.359993,,2781,2,-34,-3384,8284,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,38,1020,compressed_spherical,0.014296,0.714701,-0.252867,0.758250,0.020000,-0.340000,-0.947520,93.759998,,3033,2,-34,-3384,2344,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,39,1020,compressed_spherical,0.019661,0.655155,-0.231857,0.695250,0.030000,-0.340000,-0.947520,337.359992,,2781,3,-34,-3384,8434,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,40,1020,compressed_spherical,0.026211,0.654926,-0.231857,0.695250,0.040000,-0.340000,-0.947520,312.879993,,2781,4,-34,-3384,7822,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,41,1020,compressed_spherical,0.083256,2.080285,0.531609,2.148750,0.040000,0.250000,-6.474720,6.240000,,8595,4,25,-23124,156,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,42,1020,compressed_spherical,0.089664,2.240412,0.384890,2.275000,0.040000,0.170000,8.843240,5.240000,,9100,4,17,31583,131,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,43,1020,compressed_spherical,0.032759,0.654631,-0.231857,0.695250,0.050000,-0.340000,-0.947520,269.519994,,2781,5,-34,-3384,6738,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
1783488773.191,aop6m_test_02,vital_signs_AOP_6m.cfg,571,0,44,1020,compressed_spherical,0.039303,0.654271,-0.231857,0.695250,0.060000,-0.340000,-0.947520,222.119995,,2781,6,-34,-3384,5553,,0.0002500000118743628,0.009999999776482582,0.009999999776482582,0.0002800000074785203,0.03999999910593033
