timestamp,session_id,cfg,frame,sub_frame,target_index,target_id,pos_x_m,pos_y_m,pos_z_m,vel_x_mps,vel_y_mps,vel_z_mps,acc_x_mps2,acc_y_mps2,acc_z_mps2,ec0,ec1,ec2,ec3,ec4,ec5,ec6,ec7,ec8,ec9,ec10,ec11,ec12,ec13,ec14,ec15,g,confidence
1783488760.486,aop6m_test_02,vital_signs_AOP_6m.cfg,430,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.591,aop6m_test_02,vital_signs_AOP_6m.cfg,431,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.717,aop6m_test_02,vital_signs_AOP_6m.cfg,432,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.759,aop6m_test_02,vital_signs_AOP_6m.cfg,433,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.864,aop6m_test_02,vital_signs_AOP_6m.cfg,434,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488760.947,aop6m_test_02,vital_signs_AOP_6m.cfg,435,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488761.032,aop6m_test_02,vital_signs_AOP_6m.cfg,436,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488761.136,aop6m_test_02,vital_signs_AOP_6m.cfg,437,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999910
1783488761.221,aop6m_test_02,vital_signs_AOP_6m.cfg,438,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.305,aop6m_test_02,vital_signs_AOP_6m.cfg,439,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.389,aop6m_test_02,vital_signs_AOP_6m.cfg,440,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.494,aop6m_test_02,vital_signs_AOP_6m.cfg,441,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.577,aop6m_test_02,vital_signs_AOP_6m.cfg,442,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.662,aop6m_test_02,vital_signs_AOP_6m.cfg,443,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.748,aop6m_test_02,vital_signs_AOP_6m.cfg,444,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.853,aop6m_test_02,vital_signs_AOP_6m.cfg,445,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488761.937,aop6m_test_02,vital_signs_AOP_6m.cfg,446,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.041,aop6m_test_02,vital_signs_AOP_6m.cfg,447,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.167,aop6m_test_02,vital_signs_AOP_6m.cfg,448,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.211,aop6m_test_02,vital_signs_AOP_6m.cfg,449,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.294,aop6m_test_02,vital_signs_AOP_6m.cfg,450,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.378,aop6m_test_02,vital_signs_AOP_6m.cfg,451,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.482,aop6m_test_02,vital_signs_AOP_6m.cfg,452,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.566,aop6m_test_02,vital_signs_AOP_6m.cfg,453,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.650,aop6m_test_02,vital_signs_AOP_6m.cfg,454,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.755,aop6m_test_02,vital_signs_AOP_6m.cfg,455,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.839,aop6m_test_02,vital_signs_AOP_6m.cfg,456,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488762.923,aop6m_test_02,vital_signs_AOP_6m.cfg,457,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488763.028,aop6m_test_02,vital_signs_AOP_6m.cfg,458,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999911
1783488763.101,aop6m_test_02,vital_signs_AOP_6m.cfg,459,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.205,aop6m_test_02,vital_signs_AOP_6m.cfg,460,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.288,aop6m_test_02,vital_signs_AOP_6m.cfg,461,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.371,aop6m_test_02,vital_signs_AOP_6m.cfg,462,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.476,aop6m_test_02,vital_signs_AOP_6m.cfg,463,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.602,aop6m_test_02,vital_signs_AOP_6m.cfg,464,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.645,aop6m_test_02,vital_signs_AOP_6m.cfg,465,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.728,aop6m_test_02,vital_signs_AOP_6m.cfg,466,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.832,aop6m_test_02,vital_signs_AOP_6m.cfg,467,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488763.916,aop6m_test_02,vital_signs_AOP_6m.cfg,468,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488764.021,aop6m_test_02,vital_signs_AOP_6m.cfg,469,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999912
1783488764.087,aop6m_test_02,vital_signs_AOP_6m.cfg,470,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999913
1783488764.193,aop6m_test_02,vital_signs_AOP_6m.cfg,471,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999913
1783488764.276,aop6m_test_02,vital_signs_AOP_6m.cfg,472,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999913
1783488764.464,aop6m_test_02,vital_signs_AOP_6m.cfg,473,0,0,0,0.017375,1.174669,0.035659,-0.001131,0.004530,0.003895,-0.000778,0.004776,0.002744,2.147381,-0.023195,-0.080566,-0.008958,-0.023195,2.954393,-0.065836,-0.007711,-0.080566,-0.065836,2.373422,-0.019350,-0.008958,-0.007711,-0.019350,0.035198,3.000000,0.999913
1783488764.548,aop6m_test_02,vital_signs_AOP_6m.cfg,475,0,0,0,0.007908,1.174358,0.026716,-0.015851,0.000886,-0.009742,-0.011329,-0.000349,-0.006880,2.158319,-0.023824,-0.068658,-0.009123,-0.023824,2.977669,-0.056222,-0.007881,-0.068658,-0.056222,2.011444,-0.016463,-0.009123,-0.007881,-0.016463,0.035305,3.000000,0.999913
1783488764.632,aop6m_test_02,vital_signs_AOP_6m.cfg,476,0,0,0,0.007908,1.174358,0.026716,-0.015851,0.000886,-0.009742,-0.011329,-0.000349,-0.006880,2.158319,-0.023824,-0.068658,-0.009123,-0.023824,2.977669,-0.056222,-0.007881,-0.068658,-0.056222,2.011444,-0.016463,-0.009123,-0.007881,-0.016463,0.035305,3.000000,0.999913
1783488764.716,aop6m_test_02,vital_signs_AOP_6m.cfg,477,0,0,0,0.007908,1.174358,0.026716,-0.015851,0.000886,-0.009742,-0.011329,-0.000349,-0.006880,2.158319,-0.023824,-0.068658,-0.009123,-0.023824,2.977669,-0.056222,-0.007881,-0.068658,-0.056222,2.011444,-0.016463,-0.009123,-0.007881,-0.016463,0.035305,3.000000,0.999913
1783488764.821,aop6m_test_02,vital_signs_AOP_6m.cfg,478,0,0,0,0.007908,1.174358,0.026716,-0.015851,0.000886,-0.009742,-0.011329,-0.000349,-0.006880,2.158319,-0.023824,-0.068658,-0.009123,-0.023824,2.977669,-0.056222,-0.007881,-0.068658,-0.056222,2.011444,-0.016463,-0.009123,-0.007881,-0.016463,0.035305,3.000000,0.999913
1783488764.906,aop6m_test_02,vital_signs_AOP_6m.cfg,479,0,0,0,0.004357,1.172793,0.024366,-0.021371,-0.003794,-0.013359,-0.015283,-0.005530,-0.009455,2.158319,-0.023824,-0.068658,-0.009123,-0.023824,2.977669,-0.056222,-0.007881,-0.068658,-0.056222,2.011444,-0.016463,-0.009123,-0.007881,-0.016463,0.035305,3.000000,0.999913
1783488765.074,aop6m_test_02,vital_signs_AOP_6m.cfg,480,0,0,0,0.004357,1.172793,0.024366,-0.021371,-0.003794,-0.013359,-0.015283,-0.005530,-0.009455,2.170855,-0.024093,-0.069572,-0.009169,-0.024093,3.003095,-0.057198,-0.007972,-0.069572,-0.057198,2.029445,-0.016681,-0.009169,-0.007972,-0.016681,0.035479,3.000000,0.999914
1783488765.181,aop6m_test_02,vital_signs_AOP_6m.cfg,482,0,0,0,0.004357,1.172793,0.024366,-0.021371,-0.003794,-0.013359,-0.015283,-0.005530,-0.009455,2.170855,-0.024093,-0.069572,-0.009169,-0.024093,3.003095,-0.057198,-0.007972,-0.069572,-0.057198,2.029445,-0.016681,-0.009169,-0.007972,-0.016681,0.035479,3.000000,0.999915
1783488765.270,aop6m_test_02,vital_signs_AOP_6m.cfg,483,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.170855,-0.024093,-0.069572,-0.009169,-0.024093,3.003095,-0.057198,-0.007972,-0.069572,-0.057198,2.029445,-0.016681,-0.009169,-0.007972,-0.016681,0.035479,3.000000,0.999915
1783488765.354,aop6m_test_02,vital_signs_AOP_6m.cfg,484,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.438,aop6m_test_02,vital_signs_AOP_6m.cfg,485,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.543,aop6m_test_02,vital_signs_AOP_6m.cfg,486,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.627,aop6m_test_02,vital_signs_AOP_6m.cfg,487,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.710,aop6m_test_02,vital_signs_AOP_6m.cfg,488,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.795,aop6m_test_02,vital_signs_AOP_6m.cfg,489,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488765.983,aop6m_test_02,vital_signs_AOP_6m.cfg,490,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999915
1783488766.067,aop6m_test_02,vital_signs_AOP_6m.cfg,492,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.171,aop6m_test_02,vital_signs_AOP_6m.cfg,493,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.254,aop6m_test_02,vital_signs_AOP_6m.cfg,494,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.338,aop6m_test_02,vital_signs_AOP_6m.cfg,495,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.485,aop6m_test_02,vital_signs_AOP_6m.cfg,496,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.528,aop6m_test_02,vital_signs_AOP_6m.cfg,497,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.612,aop6m_test_02,vital_signs_AOP_6m.cfg,498,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.696,aop6m_test_02,vital_signs_AOP_6m.cfg,499,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.800,aop6m_test_02,vital_signs_AOP_6m.cfg,500,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.884,aop6m_test_02,vital_signs_AOP_6m.cfg,501,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488766.969,aop6m_test_02,vital_signs_AOP_6m.cfg,502,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488767.074,aop6m_test_02,vital_signs_AOP_6m.cfg,503,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
1783488767.158,aop6m_test_02,vital_signs_AOP_6m.cfg,504,0,0,0,0.000806,1.181665,0.021872,-0.026855,0.013083,-0.017059,-0.019196,0.009280,-0.011994,2.182576,-0.024479,-0.070406,-0.008818,-0.024479,3.027173,-0.058060,-0.007708,-0.070406,-0.058060,2.037935,-0.016076,-0.008818,-0.007708,-0.016076,0.034053,3.000000,0.999916
